"No.","Time","Source","Destination","Protocol","Length","Info"
"898","-1206314578.907265","10.11.2.6","101.226.248.65","TCP","52","52346  >  80 [ACK] Seq=132 Ack=1187 Win=83776 Len=0 TSval=13788794 TSecr=2275677319"
"899","-1206314578.907258","10.11.2.6","e11963.a.akamaiedge.net","TCP","52","48579  >  80 [ACK] Seq=1 Ack=1 Win=81600 Len=0 TSval=13788794 TSecr=2275677320"
"900","-1206314578.907256","10.11.2.6","e11963.a.akamaiedge.net","HTTP","295","GET /restapi/soa2/10290/GetConfigData.json?category=ubt-android&ver=2.2&rev=-1&format=json HTTP/1.1 "
"901","-1613589148.072382","10.11.2.6","dns.google","DNS","64","Standard query 0x30b6 AAAA graph.facebook.com"
"902","-1613589148.050933","dns.google","10.11.2.6","DNS","134","Standard query response 0x30b6 AAAA graph.facebook.com CNAME api.facebook.com CNAME star.c10r.facebook.com AAAA 2a03:2880:f012:1:face:b00c:0:1"
"903","-1613589147.958664","10.11.2.6","dns.google","DNS","64","Standard query 0x38b6 A graph.facebook.com"
"904","-1613589147.937595","dns.google","10.11.2.6","DNS","122","Standard query response 0x38b6 A graph.facebook.com CNAME api.facebook.com CNAME star.c10r.facebook.com A 31.13.71.1"
"905","-1613589147.847127","10.11.2.6","star.c10r.facebook.com","TCP","60","52021  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=4638846 TSecr=0 WS=64"
"906","-1613589147.847045","star.c10r.facebook.com","10.11.2.6","TCP","60","443  >  52021 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2251458697 TSecr=4638846 WS=128"
"907","-1613589147.758694","10.11.2.6","star.c10r.facebook.com","TCP","52","52021  >  443 [ACK] Seq=1 Ack=1 Win=81600 Len=0 TSval=4638854 TSecr=2251458697"
"908","-1613589147.755972","10.11.2.6","star.c10r.facebook.com","TLSv1.2","236","Client Hello"
"909","-1613589147.755911","star.c10r.facebook.com","10.11.2.6","TCP","52","443  >  52021 [ACK] Seq=1 Ack=185 Win=30080 Len=0 TSval=2251458720 TSecr=4638855"
"910","-1613589147.739165","10.11.2.6","dns.google","DNS","62","Standard query 0x6f50 AAAA x.da.hunantv.com"
"911","-1613589147.719640","10.11.2.6","dns.google","DNS","63","Standard query 0x2343 AAAA api.data.mgtv.com"
"912","-1613589147.713357","star.c10r.facebook.com","10.11.2.6","TLSv1.2","1400","Server Hello"
"913","-1613589147.713305","star.c10r.facebook.com","10.11.2.6","TLSv1.2","1009","Certificate, Server Key Exchange, Server Hello Done"
"914","-1613589147.695857","10.11.2.6","dns.google","DNS","66","Standard query 0x5f01 AAAA log.api.max.mgtv.com"
"915","-1613589147.624864","10.11.2.6","star.c10r.facebook.com","TCP","52","52021  >  443 [ACK] Seq=185 Ack=1349 Win=84352 Len=0 TSval=4638867 TSecr=2251458730"
"916","-1613589147.624840","10.11.2.6","star.c10r.facebook.com","TCP","52","52021  >  443 [ACK] Seq=185 Ack=2306 Win=87040 Len=0 TSval=4638867 TSecr=2251458730"
"917","-1613589147.566555","10.11.2.6","star.c10r.facebook.com","TLSv1.2","178","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"918","-1613589147.566475","star.c10r.facebook.com","10.11.2.6","TCP","52","443  >  52021 [ACK] Seq=2306 Ack=311 Win=30080 Len=0 TSval=2251458767 TSecr=4638873"
"919","-1613589147.566219","star.c10r.facebook.com","10.11.2.6","TLSv1.2","294","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"920","-1613589147.562070","10.11.2.6","dns.google","DNS","59","Standard query 0x603f AAAA api.weibo.com"
"921","-1613589147.558775","dns.google","10.11.2.6","DNS","123","Standard query response 0x603f AAAA api.weibo.com SOA ns1.sina.com.cn"
"922","-1613589147.474724","10.11.2.6","star.c10r.facebook.com","TCP","52","52021  >  443 [ACK] Seq=311 Ack=2548 Win=89728 Len=0 TSval=4638882 TSecr=2251458767"
"923","-1613589147.474703","10.11.2.6","star.c10r.facebook.com","TLSv1.2","649","Application Data"
"924","-1613589147.472033","10.11.2.6","dns.google","DNS","59","Standard query 0x279c A api.weibo.com"
"925","-1613584853.492340","dns.google","10.11.2.6","DNS","75","Standard query response 0x279c A api.weibo.com A 114.134.80.166"
"926","-1392454167.248340","10.11.2.6","oc.umeng.com","TCP","52","40457  >  80 [ACK] Seq=1 Ack=1 Win=1275 Len=0 TSval=9763515 TSecr=2264593453"
"927","-1392454167.242761","10.11.2.6","oc.umeng.com","HTTP","321","POST /v2/get_update_time HTTP/1.1 "
"928","-1392454167.242722","oc.umeng.com","10.11.2.6","TCP","52","80  >  40457 [ACK] Seq=1 Ack=270 Win=235 Len=0 TSval=2264593478 TSecr=9763515"
"929","-1392454167.231802","dns.google","10.11.2.6","DNS","122","Standard query response 0x4a2a AAAA qy-swallow.qiyukf.com SOA ns4.nease.net"
"930","-1392454167.218961","10.11.2.6","s.maila88.com","TCP","60","54993  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=9763518 TSecr=0 WS=64"
"931","-1392454167.218946","10.11.2.6","s.maila88.com","TCP","60","44141  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=9763518 TSecr=0 WS=64"
"932","-1392454167.218891","s.maila88.com","10.11.2.6","TCP","60","443  >  54993 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2264593484 TSecr=9763518 WS=128"
"933","-1392454167.218873","s.maila88.com","10.11.2.6","TCP","60","443  >  44141 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2264593484 TSecr=9763518 WS=128"
"934","-1392454167.211636","10.11.2.6","s.maila88.com","TCP","60","36444  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=9763519 TSecr=0 WS=64"
"935","-1392454167.211597","s.maila88.com","10.11.2.6","TCP","60","443  >  36444 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2264593485 TSecr=9763519 WS=128"
"936","-1392454167.180598","10.11.2.6","211.140.17.120","TCP","52","34690  >  8088 [FIN, PSH, ACK] Seq=1 Ack=1 Win=65072 Len=0 TSval=9763522 TSecr=2096956307"
"937","-1392454167.144396","10.11.2.6","dns.google","DNS","67","Standard query 0x1259 A qy-swallow.qiyukf.com"
"938","-1392454167.132839","dns.google","10.11.2.6","DNS","83","Standard query response 0x1259 A qy-swallow.qiyukf.com A 223.252.207.53"
"939","-1392454167.132109","10.11.2.6","s.maila88.com","TCP","52","54993  >  443 [ACK] Seq=1 Ack=1 Win=81600 Len=0 TSval=9763526 TSecr=2264593484"
"940","-1392454167.132104","10.11.2.6","s.maila88.com","TCP","52","44141  >  443 [ACK] Seq=1 Ack=1 Win=81600 Len=0 TSval=9763526 TSecr=2264593484"
"941","-1392454167.127260","10.11.2.6","s.maila88.com","TCP","60","49730  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=9763527 TSecr=0 WS=64"
"942","-1392454167.127210","s.maila88.com","10.11.2.6","TCP","60","443  >  49730 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2264593506 TSecr=9763527 WS=128"
"943","-1392454167.122325","10.11.2.6","s.maila88.com","TCP","52","36444  >  443 [ACK] Seq=1 Ack=1 Win=81600 Len=0 TSval=9763527 TSecr=2264593485"
"944","-1392454167.119676","10.11.2.6","s.maila88.com","TLSv1","231","Client Hello"
"945","-1392454167.119637","s.maila88.com","10.11.2.6","TCP","52","443  >  36444 [ACK] Seq=1 Ack=180 Win=30080 Len=0 TSval=2264593508 TSecr=9763528"
"946","-1392454167.076365","10.11.2.6","dns.google","DNS","61","Standard query 0x5f57 AAAA dapi.mting.info"
"947","-1392454167.057682","10.11.2.6","s.maila88.com","TLSv1","231","Client Hello"
"948","-1392454167.057670","10.11.2.6","s.maila88.com","TLSv1","231","Client Hello"
"949","-1392454167.057618","s.maila88.com","10.11.2.6","TCP","52","443  >  44141 [ACK] Seq=1 Ack=180 Win=30080 Len=0 TSval=2264593524 TSecr=9763534"
"950","-1392454167.057601","s.maila88.com","10.11.2.6","TCP","52","443  >  54993 [ACK] Seq=1 Ack=180 Win=30080 Len=0 TSval=2264593524 TSecr=9763534"
"951","-1396332522.237076","10.11.2.6","dns.google","DNS","59","Standard query 0xb31c AAAA log.umsns.com"
"952","-1396332522.221350","10.11.2.6","104.193.88.109","TCP","52","54832  >  80 [FIN, PSH, ACK] Seq=1 Ack=1 Win=2809 Len=0 TSval=9673273 TSecr=2264327929"
"953","-1396332522.184096","dns.google","10.11.2.6","DNS","203","Standard query response 0xb31c AAAA log.umsns.com CNAME sh.wagbridge.alibaba-inc.com CNAME sh.wagbridge.alibaba-inc.com.gds.alibabadns.com SOA gdsns1.alibabadns.com"
"954","-1396332522.090409","10.11.2.6","dns.google","DNS","59","Standard query 0xba86 A log.umsns.com"
"955","-1396332522.064914","dns.google","10.11.2.6","DNS","220","Standard query response 0xba86 A log.umsns.com CNAME sh.wagbridge.alibaba-inc.com CNAME sh.wagbridge.alibaba-inc.com.gds.alibabadns.com A 140.205.61.87 A 140.205.248.8 A 106.11.62.100 A 106.11.61.141"
"956","-1396332521.966586","10.11.2.6","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","TCP","60","42142  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=9673297 TSecr=0 WS=64"
"957","-1396332521.966472","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","10.11.2.6","TCP","60","443  >  42142 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2264361234 TSecr=9673297 WS=128"
"958","-1396332521.870168","10.11.2.6","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","TCP","52","42142  >  443 [ACK] Seq=1 Ack=1 Win=81600 Len=0 TSval=9673306 TSecr=2264361234"
"959","-1396332521.870149","10.11.2.6","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","TLSv1.2","231","Client Hello"
"960","-1396332521.870042","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","10.11.2.6","TCP","52","443  >  42142 [ACK] Seq=1 Ack=180 Win=30080 Len=0 TSval=2264361259 TSecr=9673306"
"961","-1396328227.679294","10.11.2.6","no-data","TCP","52","54367  >  80 [FIN, PSH, ACK] Seq=1 Ack=1 Win=1334 Len=0 TSval=9673328 TSecr=2264245513"
"962","-1396328227.679275","10.11.2.6","115.239.217.134","TCP","52","50676  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=1444 Len=0 TSval=9673328 TSecr=2264328519"
"963","-1396328227.387760","10.11.2.6","googleapis.l.google.com","TLSv1.2","83","Encrypted Alert"
"964","-1396328227.387661","googleapis.l.google.com","10.11.2.6","TCP","40","443  >  54415 [RST] Seq=1 Win=0 Len=0"
"965","-1396328227.356413","10.11.2.6","no-data","TCP","52","[TCP Retransmission] 54367  >  80 [FIN, PSH, ACK] Seq=1 Ack=1 Win=1334 Len=0 TSval=9673360 TSecr=2264245513"
"966","-1396328227.356393","10.11.2.6","115.239.217.134","TCP","52","[TCP Retransmission] 50676  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=1444 Len=0 TSval=9673360 TSecr=2264328519"
"967","-1396328227.137403","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","10.11.2.6","TLSv1.2","1400","Server Hello"
"968","-1396328227.137353","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","10.11.2.6","TCP","1400","443  >  42142 [ACK] Seq=1349 Ack=180 Win=30080 Len=1348 TSval=2264361450 TSecr=9673306 [TCP segment of a reassembled PDU]"
"969","-1396328227.137336","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","10.11.2.6","TLSv1.2","402","Certificate, Server Key Exchange, Server Hello Done"
"970","-1396328226.938803","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","10.11.2.6","TCP","402","[TCP Retransmission] 443  >  42142 [PSH, ACK] Seq=2697 Ack=180 Win=30080 Len=350 TSval=2264361500 TSecr=9673306"
"971","-1396328226.933755","10.11.2.6","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","TCP","52","42142  >  443 [ACK] Seq=180 Ack=1349 Win=84352 Len=0 TSval=9673400 TSecr=2264361450"
"972","-1396328226.932736","10.11.2.6","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","TCP","52","42142  >  443 [ACK] Seq=180 Ack=2697 Win=87040 Len=0 TSval=9673400 TSecr=2264361450"
"973","-1396328226.932723","10.11.2.6","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","TCP","52","42142  >  443 [ACK] Seq=180 Ack=3047 Win=89728 Len=0 TSval=9673400 TSecr=2264361450"
"974","-1396328226.876865","10.11.2.6","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","TLSv1.2","178","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"975","-1396328226.876775","sh.wagbridge.alibaba-inc.com.gds.alibabadns.com","10.11.2.6","TCP","52","443  >  42142 [ACK] Seq=3047 Ack=306 Win=30080 Len=0 TSval=2264361515 TSecr=9673406"
"976","-1721641935.675000","dns.google","10.11.2.6","DNS","118","Standard query response 0x3fca AAAA android.rqd.qq.com SOA ns-tel1.qq.com"
"977","-1721641935.630628","10.11.2.6","dns.google","DNS","55","Standard query 0x02b2 A m.qpic.cn"
"978","-1721641935.602034","dns.google","10.11.2.6","DNS","109","Standard query response 0x4e3e AAAA wspeed.qq.com SOA ns1.qq.com"
"979","-1721641935.591688","10.11.2.6","dns.google","DNS","64","Standard query 0x2408 A android.rqd.qq.com"
"980","-1721641935.590121","dns.google","10.11.2.6","DNS","75","Standard query response 0x48f2 A sngmta.qq.com A 59.37.116.122"
"981","-1721641935.589375","dns.google","10.11.2.6","DNS","170","Standard query response 0x0736 A d3g.qq.com CNAME d3g.tc.qq.com CNAME d3g.tcdn.qq.com CNAME 3gdl.tc.qq.com CNAME 3gdl.tcdn.qq.com A 203.205.151.214 A 203.205.158.45"
"982","-1721641935.552613","dns.google","10.11.2.6","DNS","183","Standard query response 0x3111 A imgcache.qq.com CNAME imgcache.tc.qq.com CNAME imgcache.tcdn.qq.com CNAME p21.tc.qq.com CNAME p21.tcdn.qq.com A 203.205.158.38 A 203.205.158.37"
"983","-1721641935.514508","10.11.2.6","dns.google","DNS","59","Standard query 0x35ef A wspeed.qq.com"
"984","-1721641935.505561","10.11.2.6","sngmta.qq.com","TCP","60","36978  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=2123016 TSecr=0 WS=64"
"985","-1721641935.505527","sngmta.qq.com","10.11.2.6","TCP","60","80  >  36978 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2245064263 TSecr=2123016 WS=128"
"986","-1721641935.501849","10.11.2.6","dns.google","DNS","65","Standard query 0x3291 AAAA qzonestyle.gtimg.cn"
"987","-1721641935.486446","10.11.2.6","203.205.128.101","SSL","408","Continuation Data"
"988","-1721641935.486439","10.11.2.6","203.205.128.101","TCP","408","55061  >  80 [PSH, ACK] Seq=1 Ack=1 Win=1275 Len=356 TSval=2123018 TSecr=2245064161"
"989","-1721641935.486399","203.205.128.101","10.11.2.6","TCP","52","443  >  41735 [ACK] Seq=1 Ack=357 Win=235 Len=0 TSval=2245064268 TSecr=2123018"
"990","-1721641935.486385","203.205.128.101","10.11.2.6","TCP","52","80  >  55061 [ACK] Seq=1 Ack=357 Win=235 Len=0 TSval=2245064268 TSecr=2123018"
"991","-1721641935.484072","203.205.128.101","10.11.2.6","TCP","170","80  >  55061 [PSH, ACK] Seq=1 Ack=357 Win=235 Len=118 TSval=2245064268 TSecr=2123018 [TCP segment of a reassembled PDU]"
"992","-1721641935.483030","203.205.128.101","10.11.2.6","HTTP","1257","HTTP/1.1 400 Bad Request  (text/html)HTTP/1.1 502 Bad Gateway  (text/html)"
"993","-1721641935.483001","203.205.128.101","10.11.2.6","TCP","52","80  >  55061 [RST, ACK] Seq=1325 Ack=357 Win=235 Len=0 TSval=2245064269 TSecr=2123018"
"994","-1721641935.481899","203.205.128.101","10.11.2.6","TCP","171","443  >  41735 [PSH, ACK] Seq=1 Ack=357 Win=235 Len=119 TSval=2245064269 TSecr=2123018 [TCP segment of a reassembled PDU]"
"995","-1721641935.481398","10.11.2.6","203.205.128.101","TCP","60","41737  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=2123019 TSecr=0 WS=2"
"996","-1721641935.481389","10.11.2.6","203.205.128.101","TCP","60","55063  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=2123019 TSecr=0 WS=2"
"997","-1721641935.481234","203.205.128.101","10.11.2.6","TCP","60","443  >  41737 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2245064269 TSecr=2123019 WS=128"
"998","-1721641935.481216","203.205.128.101","10.11.2.6","TCP","60","80  >  55063 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2245064269 TSecr=2123019 WS=128"
"999","-1721641935.481185","203.205.128.101","10.11.2.6","HTTP","1400","HTTP/1.1 400 Bad Request  (text/html) [TCP segment of a reassembled PDU]"
"1000","-1721641935.480780","203.205.128.101","10.11.2.6","HTTP","1320","HTTP/1.1 502 Bad Gateway  (text/html)"
"1001","-1732418008.270936","10.11.2.6","dns.google","DNS","62","Standard query 0xa185 AAAA api.m.renren.com"
"1002","-1732418008.018398","dns.google","10.11.2.6","DNS","152","Standard query response 0xa185 AAAA api.m.renren.com CNAME h.l.xiaonei.com SOA ns1.5q.com"
"1003","-1732418007.926576","10.11.2.6","ec2-52-4-223-71.compute-1.amazonaws.com","TCP","52","39594  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1444 Len=0 TSval=1872164 TSecr=2244398772"
"1004","-1732418007.926569","10.11.2.6","217.78.142.219.broad.bj.bj.dynamic.163data.com.cn","TCP","52","54493  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1293 Len=0 TSval=1872164 TSecr=2244398417"
"1005","-1732418007.926566","10.11.2.6","a23-196-100-248.deploy.static.akamaitechnologies.com","TCP","52","48001  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1292 Len=0 TSval=1872164 TSecr=2244398274"
"1006","-1732418007.926562","10.11.2.6","i1-h0-s4001.p1-iad.cdngp.net","TCP","52","36824  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1309 Len=0 TSval=1872165 TSecr=2244398174"
"1007","-1732418007.926560","10.11.2.6","i1-h0-s4001.p1-iad.cdngp.net","TCP","52","36822  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1309 Len=0 TSval=1872165 TSecr=2244398175"
"1008","-1732418007.926557","10.11.2.6","i1-h0-s4001.p1-iad.cdngp.net","TCP","52","36819  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1376 Len=0 TSval=1872165 TSecr=2244398222"
"1009","-1732418007.926555","10.11.2.6","i1-h0-s4001.p1-iad.cdngp.net","TCP","52","36820  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1326 Len=0 TSval=1872165 TSecr=2244398227"
"1010","-1732418007.926552","10.11.2.6","i1-h0-s4001.p1-iad.cdngp.net","TCP","52","36823  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1342 Len=0 TSval=1872165 TSecr=2244398230"
"1011","-1732418007.926544","10.11.2.6","dns.google","DNS","62","Standard query 0xad79 A api.m.renren.com"
"1012","-1732418007.915622","dns.google","10.11.2.6","DNS","104","Standard query response 0xad79 A api.m.renren.com CNAME h.l.xiaonei.com A 103.235.252.17"
"1013","-1732418007.915399","10.11.2.6","i1-h0-s4001.p1-iad.cdngp.net","TCP","52","36821  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1342 Len=0 TSval=1872166 TSecr=2244398279"
"1014","-1732418007.905697","10.11.2.6","174.35.73.96","TCP","52","43634  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1376 Len=0 TSval=1872167 TSecr=2244398360"
"1015","-1732418007.905692","10.11.2.6","174.35.73.96","TCP","52","43631  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1545 Len=0 TSval=1872167 TSecr=2244398360"
"1016","-1732418007.905689","10.11.2.6","174.35.73.96","TCP","52","43633  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1756 Len=0 TSval=1872167 TSecr=2244398433"
"1017","-1732418007.905687","10.11.2.6","174.35.73.96","TCP","52","43635  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1882 Len=0 TSval=1872167 TSecr=2244398435"
"1018","-1732418007.905684","10.11.2.6","174.35.73.96","TCP","52","43632  >  80 [FIN, ACK] Seq=1 Ack=1 Win=2135 Len=0 TSval=1872167 TSecr=2244398440"
"1019","-1732418007.905681","10.11.2.6","iad23s59-in-f2.1e100.net","TCP","52","36516  >  80 [FIN, ACK] Seq=1 Ack=1 Win=2261 Len=0 TSval=1872167 TSecr=2244398978"
"1020","-1732418007.905678","10.11.2.6","secure-us.imrworldwide.com","TCP","52","50908  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1713 Len=0 TSval=1872167 TSecr=2244398440"
"1021","-1732418007.905675","10.11.2.6","i1-h0-s4002.p1-iad.cdngp.net","TCP","52","56229  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1798 Len=0 TSval=1872167 TSecr=2244398344"
"1022","-1732418007.905673","10.11.2.6","pagead46.l.doubleclick.net","TCP","52","54212  >  80 [FIN, ACK] Seq=1 Ack=1 Win=1419 Len=0 TSval=1872167 TSecr=2244398272"
"1023","-1732418007.897132","10.11.2.6","yul03s09-in-f6.1e100.net","TCP","52","41213  >  443 [FIN, ACK] Seq=1 Ack=1 Win=2286 Len=0 TSval=1872168 TSecr=2244398772"
"1024","-1732418007.877078","10.11.2.6","iad23s42-in-f1.1e100.net","TCP","52","34419  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1781 Len=0 TSval=1872170 TSecr=2244398722"
"1025","-1732418007.877067","10.11.2.6","qs-in-f157.1e100.net","TCP","52","47870  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1444 Len=0 TSval=1872170 TSecr=2244398698"
"1026","-1241069454.535338","10.11.2.6","dns.google","DNS","64","Standard query 0x37f7 AAAA www.googleapis.com"
"1027","-1241069454.521636","dns.google","10.11.2.6","DNS","126","Standard query response 0x37f7 AAAA www.googleapis.com CNAME googleapis.l.google.com AAAA 2607:f8b0:4004:800::200a"
"1028","-1241069454.431103","10.11.2.6","dns.google","DNS","64","Standard query 0x043d A www.googleapis.com"
"1029","-1241069454.418175","dns.google","10.11.2.6","DNS","210","Standard query response 0x043d A www.googleapis.com CNAME googleapis.l.google.com A 216.58.217.170 A 172.217.7.234 A 172.217.8.10 A 172.217.5.234 A 172.217.7.138 A 172.217.7.170 A 172.217.7.202"
"1030","-1241069454.325032","10.11.2.6","googleapis.l.google.com","TCP","60","42469  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=12979596 TSecr=0 WS=64"
"1031","-1241069454.324952","googleapis.l.google.com","10.11.2.6","TCP","40","443  >  42469 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1032","-1241069454.164895","10.11.2.6","googleapis.l.google.com","TCP","60","54477  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=12979611 TSecr=0 WS=64"
"1033","-1241069454.164808","googleapis.l.google.com","10.11.2.6","TCP","60","443  >  54477 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2273618390 TSecr=12979611 WS=128"
"1034","-1241069454.073941","10.11.2.6","googleapis.l.google.com","TCP","52","54477  >  443 [ACK] Seq=1 Ack=1 Win=81600 Len=0 TSval=12979620 TSecr=2273618390"
